Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,0.5625,0.5375000238418579,0.5375000238418579,0.23783908784389496,104000
1980-03-18,0.0,0.5562499761581421,0.53125,0.53125,0.23507362604141235,30000
1980-03-19,0.0,0.5687500238418579,0.543749988079071,0.543749988079071,0.24060462415218353,100000
1980-03-20,0.0,0.5687500238418579,0.543749988079071,0.543749988079071,0.24060462415218353,38000
1980-03-21,0.0,0.5687500238418579,0.543749988079071,0.543749988079071,0.24060462415218353,54000
1980-03-24,0.0,0.5687500238418579,0.543749988079071,0.543749988079071,0.24060462415218353,40000
1980-03-25,0.0,0.550000011920929,0.5249999761581421,0.5249999761581421,0.23230797052383423,72000
1980-03-26,0.0,0.550000011920929,0.5249999761581421,0.5249999761581421,0.23230797052383423,6000
1980-03-27,0.0,0.5,0.4749999940395355,0.4749999940395355,0.21018332242965698,136000
1980-03-28,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,94000
1980-03-31,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,88000
1980-04-01,0.0,0.518750011920929,0.4937500059604645,0.4937500059604645,0.21848013997077942,36000
1980-04-02,0.0,0.5249999761581421,0.5,0.5,0.22124561667442322,74000
1980-04-03,0.0,0.518750011920929,0.4937500059604645,0.4937500059604645,0.21848013997077942,28000
1980-04-07,0.0,0.5,0.4749999940395355,0.4749999940395355,0.21018332242965698,84000
1980-04-08,0.0,0.5,0.4749999940395355,0.4749999940395355,0.21018332242965698,32000
1980-04-09,0.0,0.5062500238418579,0.48124998807907104,0.48124998807907104,0.21294903755187988,14000
1980-04-10,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,24000
1980-04-11,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,80000
1980-04-14,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,46000
1980-04-15,0.0,0.4937500059604645,0.46875,0.46875,0.2074178010225296,46000
1980-04-16,0.0,0.5,0.4749999940395355,0.4749999940395355,0.21018332242965698,34000
1980-04-17,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,152000
1980-04-18,0.0,0.5249999761581421,0.5,0.5,0.22124561667442322,22000
1980-04-21,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,8000
1980-04-22,0.0,0.512499988079071,0.48750001192092896,0.48750001192092896,0.21571460366249084,10000
1980-04-23,0.0,0.5375000238418579,0.512499988079071,0.512499988079071,0.22677677869796753,84000
1980-04-24,0.0,0.543749988079071,0.518750011920929,0.518750011920929,0.22954237461090088,34000
1980-04-25,0.0,0.543749988079071,0.518750011920929,0.518750011920929,0.22954237461090088,14000
1980-04-28,0.0,0.5625,0.5375000238418579,0.5375000238418579,0.23783908784389496,128000
1980-04-29,0.0,0.5625,0.5375000238418579,0.5375000238418579,0.23783908784389496,32000
1980-04-30,0.0,0.5687500238418579,0.543749988079071,0.543749988079071,0.24060462415218353,4000
1980-05-01,0.0,0.5625,0.5375000238418579,0.5375000238418579,0.23783908784389496,94000
1980-05-02,0.0,0.574999988079071,0.550000011920929,0.550000011920929,0.24337024986743927,164000
1980-05-05,0.0,0.625,0.6000000238418579,0.6000000238418579,0.2654949724674225,136000
1980-05-06,0.0,0.612500011920929,0.5874999761581421,0.5874999761581421,0.2599637508392334,88000
1980-05-07,0.0,0.625,0.6000000238418579,0.6000000238418579,0.2654949724674225,122000
1980-05-08,0.0,0.625,0.6000000238418579,0.6000000238418579,0.2654949724674225,44000
1980-05-09,0.0,0.625,0.6000000238418579,0.6000000238418579,0.2654949724674225,170000
1980-05-12,0.0,0.637499988079071,0.612500011920929,0.612500011920929,0.2710258960723877,60000
1980-05-13,0.0,0.6625000238418579,0.637499988079071,0.637499988079071,0.28208833932876587,208000
1980-05-14,0.0,0.6625000238418579,0.637499988079071,0.637499988079071,0.28208833932876587,290000
1980-05-15,0.0,0.6625000238418579,0.637499988079071,0.637499988079071,0.28208833932876587,30000
1980-05-16,0.0,0.6625000238418579,0.637499988079071,0.637499988079071,0.28208833932876587,42000
1980-05-19,0.0,0.6625000238418579,0.637499988079071,0.637499988079071,0.28208833932876587,14000
1980-05-20,0.0,0.6625000238418579,0.637499988079071,0.637499988079071,0.28208833932876587,86000
1980-05-21,0.0,0.65625,0.6312500238418579,0.6312500238418579,0.2793228328227997,76000
1980-05-22,0.0,0.6499999761581421,0.625,0.625,0.2765571177005768,90000
1980-05-23,0.0,0.668749988079071,0.643750011920929,0.643750011920929,0.28485387563705444,186000
